pref_addr	pref_base	ordinal	category	name
0x6fd7dd80	0x6fd50000	10419	DRLG	DRLG_GetItemRecordField13EByUnit
0x6fd7e020	0x6fd50000	10423	Misc	FreeDrlgStructure
0x6fd7e360	0x6fd50000	10322	DRLG	DRLG_GenerateLevelByType
0x6fd7e3e0	0x6fd50000	10316	DRLG	DRLG_AllocateActContext
0x6fd7e6b0	0x6fd50000	10153	Misc	SetItemDataDword0
0x6fd7e6e0	0x6fd50000	10292	Misc	ExtractAnimFrameDataWithByte5Fallback
0x6fd7e900	0x6fd50000	10577	UNITS	UNITS_GetGraphicsModeField8
0x6fd7e920	0x6fd50000	10034	UNIT	UNIT_GetAnimDataField28
0x6fd7e940	0x6fd50000	10421	UNITS	UNITS_GetGraphicsModeField0
0x6fd7e960	0x6fd50000	10181	DATATBLS	DATATBLS_GetObjectRecordField7C
0x6fd7e990	0x6fd50000	10169	Misc	SetStructField7C
0x6fd7e9c0	0x6fd50000	11060	Misc	GetDefaultArenaSize
0x6fd7e9d0	0x6fd50000	10539	DATATBLS	DATATBLS_StubOrdinal10183
0x6fd7e9e0	0x6fd50000	10216	Misc	GetMonsterDataField8
0x6fd7ea30	0x6fd50000	10111	UNIT	UNIT_SetObjectDataByte5
0x6fd7ea70	0x6fd50000	10258	Misc	D2GetObjectFlags
0x6fd7eab0	0x6fd50000	11059	UNIT	UNIT_GetObjectField0x168
0x6fd7eaf0	0x6fd50000	10187	STAT	STAT_GetUnitCalculatedStat
0x6fd7eb30	0x6fd50000	10073	Misc	__sbh_find_block
0x6fd7eb70	0x6fd50000	10920	DATATBLS	DATATBLS_GetMissileTypeDataDword14
0x6fd7ebb0	0x6fd50000	10746	DATATBLS	DATATBLS_ValidateMissileUnit
0x6fd7ec00	0x6fd50000	10140	DATATBLS	DATATBLS_GetMaxDamageStatCost
0x6fd7ec60	0x6fd50000	10128	MONSTER	MONSTER_SetDataField8
0x6fd7ecb0	0x6fd50000	10092	UNIT	UNIT_GetMonsterDataField8
0x6fd7ecf0	0x6fd50000	10296	Misc	GetMonsterDataField0
0x6fd7ed30	0x6fd50000	10934	DATATBLS	DATATBLS_IsObjectRecordFlag167Set
0x6fd7eda0	0x6fd50000	11020	OBJECT	OBJECT_GetFlagBit1At13A
0x6fd7ede0	0x6fd50000	10142	Misc	GetObjectAnimModeRecordByte
0x6fd7ee10	0x6fd50000	10598	Misc	SetAnimEventFromFrameData
0x6fd7ee60	0x6fd50000	10609	ROOM	ROOM_GetStoragePageDimensions6FD7EE60
0x6fd7eec0	0x6fd50000	10569	ITEMS	ITEMS_GetQualityFrameValues
0x6fd7ef30	0x6fd50000	10426	Misc	IsMonsterInDeathState
0x6fd7f060	0x6fd50000	10023	Misc	AdvanceAnimFrameWithWrap
0x6fd7f090	0x6fd50000	10759	Misc	AdvanceAnimSubAccumulator
0x6fd7f0c0	0x6fd50000	10542	Misc	SetSkillDataHighField38
0x6fd7f160	0x6fd50000	10199	PATH	PATH_SetPathFieldByUnitType
0x6fd7f1b0	0x6fd50000	10175	Misc	GetPathFieldByUnitType
0x6fd7f1e0	0x6fd50000	10398	Misc	ConsumeAndClearField64
0x6fd7f270	0x6fd50000	11118	Misc	SetUnitTypeSpecificField
0x6fd7f2c0	0x6fd50000	10882	Misc	SetUnitPathField0C
0x6fd7f370	0x6fd50000	11153	Misc	AllocateUnitData
0x6fd7f3e0	0x6fd50000	10234	UNIT	UNIT_FreeUnitSubAllocation
0x6fd7f410	0x6fd50000	10445	UNIT	UNIT_AllocateUnitSubResource
0x6fd7f460	0x6fd50000	10829	Misc	GetPlayerDataField90
0x6fd7f4b0	0x6fd50000	11055	PLAYER	PLAYER_SetItemField90
0x6fd7f520	0x6fd50000	11072	PLAYER	PLAYER_SetPlayerDataFieldPair8088
0x6fd7f570	0x6fd50000	11042	PLAYER	PLAYER_SetTargetCoords
0x6fd7f5c0	0x6fd50000	10756	Misc	GetPlayerSourceCoords
0x6fd7f630	0x6fd50000	10878	PLAYER	PLAYER_GetTargetCoords
0x6fd7f6a0	0x6fd50000	10265	Misc	ConsumePlayerTargetCoords
0x6fd7f720	0x6fd50000	10472	Misc	ConsumePlayerFieldPair8088
0x6fd7f7a0	0x6fd50000	10289	Misc	GetPlayerDataFieldPair747C
0x6fd7f800	0x6fd50000	10180	PLAYER	PLAYER_GetDataFieldPair7078
0x6fd7f8a0	0x6fd50000	10835	Misc	GetItemRecordByte130
0x6fd7f910	0x6fd50000	10192	PATH	PATH_GetDirectionToCoords
0x6fd7f9b0	0x6fd50000	10009	UNIT	UNIT_SetActionTarget
0x6fd7fa20	0x6fd50000	11117	MISSILE	MISSILE_GetRemainingFrames
0x6fd7fb60	0x6fd50000	10584	Misc	ResolveMonsterSpecialMissileParams
0x6fd7fc50	0x6fd50000	10067	UNIT	UNIT_SetUnitRunningFlag
0x6fd7fcc0	0x6fd50000	10596	Misc	GetUnitRunningFlag
0x6fd7fd10	0x6fd50000	10809	Misc	GetSkillDescByteFields
0x6fd7fd50	0x6fd50000	10669	PATH	PATH_GetPathTargetField60
0x6fd7fdb0	0x6fd50000	10808	PATH	PATH_GetPathTargetField5C
0x6fd7fe10	0x6fd50000	10331	Misc	HaveLightResBonus
0x6fd7fe70	0x6fd50000	10481	Misc	ClearUnitPathTarget
0x6fd7fed0	0x6fd50000	10574	Misc	InitSubStructBounds
0x6fd7ff30	0x6fd50000	10997	COLLISION	COLLISION_GetUnitCollisionFlags
0x6fd7ffe0	0x6fd50000	10628	UNIT	UNIT_GetPositionFromPath
0x6fd80050	0x6fd50000	10141	Misc	GetUnitLevelPosition
0x6fd800e0	0x6fd50000	10898	UNIT	UNIT_SetUnitPositionDataY
0x6fd80120	0x6fd50000	10922	Misc	SetUnitPositionDataX
0x6fd80160	0x6fd50000	10500	Misc	GetUnitYDistance
0x6fd801d0	0x6fd50000	10410	Misc	CalcAbsUnitXDifference
0x6fd80240	0x6fd50000	11142	Misc	GetUnitPathCoordY
0x6fd80290	0x6fd50000	10651	PATH	PATH_GetUnitPathCoordX
0x6fd802e0	0x6fd50000	11168	Misc	GetUnitFixedPointY
0x6fd80340	0x6fd50000	11080	UNITS	UNITS_GetXPositionFixedPoint
0x6fd803a0	0x6fd50000	10511	Misc	GetSkillDataNodeField10
0x6fd803e0	0x6fd50000	11103	Misc	SetItemNormalDropFlag
0x6fd80420	0x6fd50000	10507	STAT	STAT_GetActiveSkillFieldC
0x6fd80460	0x6fd50000	10828	SKILLS	SKILLS_GetActiveSkillAnimData
0x6fd804a0	0x6fd50000	10947	Misc	GetUnitEventField4
0x6fd804e0	0x6fd50000	10663	PATH	PATH_GetUnitPathModeByte
0x6fd80530	0x6fd50000	10747	UNIT	UNIT_IsUnitDualWieldClass
0x6fd80590	0x6fd50000	10859	SKILLS	SKILLS_UpdatePlayerTargetFromSkill
0x6fd80600	0x6fd50000	10645	Misc	UpdatePlayerSourceFromSkill
0x6fd80670	0x6fd50000	10088	SKILLS	SKILLS_UpdatePlayerSkillAnimData8
0x6fd806d0	0x6fd50000	10374	PLAYER	PLAYER_UpdateSkillAnimData
0x6fd80830	0x6fd50000	10172	Misc	GetUnitEquipSlotCount
0x6fd80880	0x6fd50000	11002	Misc	FreePlayerQuestWaypointData
0x6fd80970	0x6fd50000	10356	UNIT	UNIT_InitializePlayerQuestWaypointData
0x6fd80ac0	0x6fd50000	10246	UNIT	UNIT_GetActiveStateLink
0x6fd80b40	0x6fd50000	10441	DATATBLS	DATATBLS_SetClampedShortField4C
0x6fd80dc0	0x6fd50000	10201	Misc	SetUnitChangeTracking
0x6fd80e20	0x6fd50000	10420	UNIT	UNIT_SetUnitActionTarget
0x6fd80e80	0x6fd50000	11129	PATH	PATH_SetUnitPathTarget
0x6fd80ee0	0x6fd50000	10904	UNIT	UNIT_GetBlockingSize
0x6fd80f80	0x6fd50000	10589	COLLISION	COLLISION_GetUnitSize
0x6fd81000	0x6fd50000	10594	UNIT	UNIT_CheckUnitCollisionOverlap
0x6fd811b0	0x6fd50000	10965	Misc	IsMonsterInSpecialDeathMode
0x6fd81200	0x6fd50000	11085	DATATBLS	DATATBLS_IsMonsterExpansionOnly
0x6fd81260	0x6fd50000	10921	ITEMS	ITEMS_GetBodyLocation
0x6fd813f0	0x6fd50000	10143	UNITS	UNITS_GetEntryValueById
0x6fd814a0	0x6fd50000	10839	PATH	PATH_CalculateUnitToUnit
0x6fd815e0	0x6fd50000	10686	PATH	PATH_CalcPathToCoords
0x6fd817c0	0x6fd50000	10338	Misc	IsMonsterBitFlag0CSet
0x6fd817f0	0x6fd50000	10434	UNITS	UNITS_SetDirectionTowardTile
0x6fd81850	0x6fd50000	10032	COLLISION	COLLISION_ApplyPatternAtCoords
0x6fd818c0	0x6fd50000	10408	COLLISION	COLLISION_ApplyUnitSizedCollision
0x6fd81940	0x6fd50000	10049	Misc	SetItemTypeDataQuantity
0x6fd819a0	0x6fd50000	10793	Misc	HasEntryById
0x6fd819c0	0x6fd50000	10324	Misc	TestCollisionBetweenUnits
0x6fd81b40	0x6fd50000	11100	Misc	GetPlayerEquippedWeapon
0x6fd81b90	0x6fd50000	10641	Misc	FindBestEquippedWeapon
0x6fd81d20	0x6fd50000	10212	Misc	CalculateUnitBlockChance
0x6fd81ea0	0x6fd50000	10621	STAT	STAT_CalcCombatBonus
0x6fd82040	0x6fd50000	10504	STAT	STAT_GetCombinedStatRating
0x6fd821c0	0x6fd50000	10076	ITEMS	ITEMS_GetBestWeaponBodyType
0x6fd821e0	0x6fd50000	10862	Misc	GetUnitWeaponRange
0x6fd82220	0x6fd50000	10031	Misc	GetEquipSlotAnimComponent
0x6fd82330	0x6fd50000	11027	Misc	CalcLifePercentage
0x6fd82460	0x6fd50000	10853	ANIM	ANIM_AdvanceFrame
0x6fd825c0	0x6fd50000	11133	Misc	GetUnitWeaponStyle
0x6fd82670	0x6fd50000	11122	ANIM	ANIM_SetAnimDataRecord
0x6fd826c0	0x6fd50000	11138	UNITS	UNITS_IsTargetInMeleeRange
0x6fd82770	0x6fd50000	10797	ANIM	ANIM_GetFrameData
0x6fd82820	0x6fd50000	10099	UNITS	UNITS_InitializeAnimationFromGfxMode
0x6fd82890	0x6fd50000	10672	STATS	STATS_CalculateTotalDefenseRating
0x6fd82c10	0x6fd50000	10689	STAT	STAT_EnsureUnitItemTypeStat
0x6fd82ef0	0x6fd50000	10932	STAT	STAT_UpdateDualWieldStatOwnership
0x6fd83020	0x6fd50000	10210	UNITS	UNITS_ResetUnitState
0x6fd830f0	0x6fd50000	10069	Misc	ApplyUnitStateWrapper
0x6fd83110	0x6fd50000	10819	UNITS	UNITS_UpdateAnimationSpeedByMode
0x6fd835f0	0x6fd50000	10595	UNIT	UNIT_ApplyAnimationModeTransition
0x6fd83920	0x6fd50000	11090	Misc	SetUnitAnimMode
0x6fd83990	0x6fd50000	10124	UNIT	UNIT_FreeUnitAndResources
0x6fd83a00	0x6fd50000	11140	Misc	TestTableBitfield120
0x6fd83a30	0x6fd50000	10367	STATS	STATS_TestBitfieldTable_148
0x6fd83a70	0x6fd50000	10226	STATS	STATS_TestBitfieldTable_144
0x6fd83ab0	0x6fd50000	11061	Misc	TestClassFlagBit
0x6fd83b00	0x6fd50000	10590	STATS	STATS_TestBitfieldTable_FC
0x6fd83b40	0x6fd50000	10033	STATS	STATS_TestBitfieldTable_F8
0x6fd83b80	0x6fd50000	10683	Misc	GetUnitClassFlagBit3
0x6fd83ba0	0x6fd50000	10524	STATS	STATS_TestBitfieldTable_DC
0x6fd83be0	0x6fd50000	10190	STATS	STATS_TestBitfieldTable_D0
0x6fd83c80	0x6fd50000	11033	DATATBLS	DATATBLS_GetItemTypeBitfieldDwordCount
0x6fd83ca0	0x6fd50000	11150	Misc	GetUnitStatListField58
0x6fd83cd0	0x6fd50000	10494	STAT	STAT_TestUnitTypeStatFlag
0x6fd83d10	0x6fd50000	10866	DRLG	DRLG_CheckDataTableBitflagsOverlap
0x6fd83d40	0x6fd50000	10576	MISSILES	MISSILES_TestTblMaskField_154
0x6fd83d60	0x6fd50000	10541	MISSILES	MISSILES_TestTblMaskField_150
0x6fd83d80	0x6fd50000	10372	MISSILES	MISSILES_TestTblMaskField_14C
0x6fd83da0	0x6fd50000	11092	MISSILES	MISSILES_TestTblMaskField_148
0x6fd83dc0	0x6fd50000	10927	MISSILES	MISSILES_TestTblMaskField_144
0x6fd83de0	0x6fd50000	10370	MISSILES	MISSILES_TestTblMaskField_140
0x6fd83e00	0x6fd50000	10068	MISSILES	MISSILES_TestTblMaskField_13C
0x6fd83e20	0x6fd50000	10355	MISSILES	MISSILES_TestTblMaskField_138
0x6fd83e40	0x6fd50000	10254	MISSILES	MISSILES_TestTblMaskField_134
0x6fd83e60	0x6fd50000	10100	MISSILES	MISSILES_TestTblMaskField_130
0x6fd83e80	0x6fd50000	10722	MISSILES	MISSILES_TestTblMaskField_128
0x6fd83ea0	0x6fd50000	10843	MISSILES	MISSILES_TestTblMaskField_124
0x6fd83ec0	0x6fd50000	11082	MISSILES	MISSILES_TestTblMaskField_120
0x6fd83ee0	0x6fd50000	10824	MISSILES	MISSILES_TestTblMaskField_11C
0x6fd83f00	0x6fd50000	10404	MISSILES	MISSILES_TestTblMaskField_118
0x6fd83f20	0x6fd50000	10162	MISSILES	MISSILES_TestTblMaskField_114
0x6fd83f60	0x6fd50000	11038	MISSILES	MISSILES_TestTblMaskField_F4
0x6fd83f80	0x6fd50000	10402	MISSILES	MISSILES_TestTblMaskField_F0
0x6fd83fa0	0x6fd50000	10975	MISSILES	MISSILES_TestTblMaskField_EC
0x6fd83fc0	0x6fd50000	10263	MISSILES	MISSILES_TestTblMaskField_E8
0x6fd83fe0	0x6fd50000	10198	MISSILES	MISSILES_TestTblMaskField_E4
0x6fd84000	0x6fd50000	10276	MISSILES	MISSILES_TestTblMaskField_E0
0x6fd84020	0x6fd50000	10341	MISSILES	MISSILES_TestTblMaskField_D4
0x6fd84040	0x6fd50000	10761	MISSILES	MISSILES_TestTblMaskField_DC
0x6fd84060	0x6fd50000	10625	MISSILES	MISSILES_TestTblMaskField_D0
0x6fd84150	0x6fd50000	10627	STATS	STATS_PartitionStateFlags
0x6fd842d0	0x6fd50000	10315	STATS	STATS_TestBitfieldTable_C4
0x6fd84330	0x6fd50000	11149	STATLIST	STATLIST_HasExtendedStatFlags
0x6fd84390	0x6fd50000	10960	Misc	ClearUnitStatBitfield2
0x6fd843e0	0x6fd50000	10446	MISSILE	MISSILE_GetRemainingFrames
0x6fd84450	0x6fd50000	11039	Misc	SetUnitItemTypeFlag
0x6fd844f0	0x6fd50000	10993	DRLG	DRLG_TransferBitMaskFlagsDC
0x6fd84510	0x6fd50000	10945	STAT	STAT_UpdateUnitFlagState
0x6fd84550	0x6fd50000	10877	Misc	IsPathVelocityXLessThanY
0x6fd84580	0x6fd50000	10769	Misc	CalcSquaredDistance
0x6fd845b0	0x6fd50000	10671	Misc	SetPathCollisionField
0x6fd845d0	0x6fd50000	10123	PATH	PATH_GetCollisionField
0x6fd845e0	0x6fd50000	10311	STAT	STAT_ClampUnitByte
0x6fd84620	0x6fd50000	10730	Misc	GetByte0x94
0x6fd84630	0x6fd50000	10022	Misc	SetValidatedByte0x94
0x6fd84670	0x6fd50000	10219	Misc	SetUnitAnimData
0x6fd84690	0x6fd50000	10229	Misc	GetByte0x93PlusOne
0x6fd846a0	0x6fd50000	11005	Misc	SetByte0x93Validated
0x6fd846d0	0x6fd50000	10723	Misc	ClearImageDimensions
0x6fd846f0	0x6fd50000	10520	Misc	SetSkillRecordDisabledFlag
0x6fd84720	0x6fd50000	10477	Misc	GetSkillCostHighShort
0x6fd84770	0x6fd50000	10253	Misc	GetSkillCost
0x6fd847c0	0x6fd50000	10214	Misc	GetSkillCostArrayInfo
0x6fd84810	0x6fd50000	10359	DATATBLS	DATATBLS_SetStructByte0x92
0x6fd84850	0x6fd50000	10282	Misc	GetStructField54
0x6fd84860	0x6fd50000	11058	Misc	GetUnitField91
0x6fd84870	0x6fd50000	10981	UNIT	UNIT_GetMode
0x6fd84880	0x6fd50000	10527	UNIT	UNIT_SetStructByte0x90
0x6fd848a0	0x6fd50000	10471	STAT	STAT_GetUnitStatList
0x6fd848b0	0x6fd50000	11164	PATH	PATH_SetPathTargetFlag
0x6fd848c0	0x6fd50000	11083	Misc	GetUnitGfxUnk
0x6fd848d0	0x6fd50000	10259	PATH	PATH_GetPathCollisionValue
0x6fd848f0	0x6fd50000	10392	PATH	PATH_GetDrlgRoom
0x6fd84910	0x6fd50000	11163	PATH	PATH_GetWorldCoords
0x6fd84950	0x6fd50000	11130	STAT	STAT_GetStatListFlag2
0x6fd84960	0x6fd50000	10888	Misc	SetUnitFlag4
0x6fd84990	0x6fd50000	10390	UNIT	UNIT_SetGfxSelected
0x6fd849c0	0x6fd50000	10462	Misc	GetUnitFlag2
0x6fd849d0	0x6fd50000	10286	Misc	SetPathTileAndInvalidateRoom
0x6fd84a00	0x6fd50000	10451	Misc	ClearField0x20
0x6fd84a10	0x6fd50000	10950	PATH	PATH_GetPathTargetUnit
0x6fd84a20	0x6fd50000	11141	DATATBLS	DATATBLS_SetClassDataField0x1C
0x6fd84a30	0x6fd50000	10687	STATLIST	STATLIST_GetRoom
0x6fd84a40	0x6fd50000	11001	DATATBLS	DATATBLS_GetIndexedShort0x9A
0x6fd84a60	0x6fd50000	10976	Misc	GetIndexedShort0x98
0x6fd84a80	0x6fd50000	10999	Misc	GetStructShort0x1A
0x6fd84a90	0x6fd50000	10690	DRLG	DRLG_GetDropRoom
0x6fd84aa0	0x6fd50000	10764	UNIT	UNIT_GetStructShort0x12
0x6fd84ab0	0x6fd50000	10983	DATATBLS	DATATBLS_GetMissileParamShort0x10
0x6fd84ae0	0x6fd50000	10250	PATH	PATH_GetPathX
0x6fd84af0	0x6fd50000	10860	Misc	GetStatListBaseStatValue
0x6fd84b00	0x6fd50000	10575	Misc	SetStructField0x04
0x6fd84b10	0x6fd50000	10236	Misc	SetStructField00
0x6fd84b20	0x6fd50000	10528	Misc	GetStructField0x04
0x6fd84b50	0x6fd50000	10780	Misc	GetFirstDwordOrAbort
0x6fd84b80	0x6fd50000	10750	DATATBLS	DATATBLS_GetLevelRecordBitfield06
0x6fd84bb0	0x6fd50000	10867	Misc	GetLevelRecordField02
0x6fd84be0	0x6fd50000	10706	UNIT	UNIT_SetUnitDirection
0x6fd84c00	0x6fd50000	10788	PATH	PATH_GetDirection
0x6fd84c10	0x6fd50000	10042	Misc	GetStatListField64
0x6fd84c30	0x6fd50000	10817	Misc	GetPathPointData
0x6fd84c50	0x6fd50000	10452	UNIT	UNIT_GetSeedHigh
0x6fd84c60	0x6fd50000	10800	ROSTER	ROSTER_GetXPos
0x6fd84c70	0x6fd50000	11046	Misc	GetStructFlag0x20
0x6fd84c80	0x6fd50000	10559	Misc	SetUnitFlag0x20
0x6fd84cb0	0x6fd50000	10159	SKILLS	SKILLS_ClearSkillNodeFields
0x6fd84cd0	0x6fd50000	10616	Misc	GetUnitField88
0x6fd84ce0	0x6fd50000	11022	Misc	SetStructField0x88
0x6fd84d00	0x6fd50000	10424	UNITS	UNITS_GetUnitStat84
0x6fd84d10	0x6fd50000	10378	Misc	CompareItemRecordFieldC0
0x6fd84d30	0x6fd50000	10777	Misc	GetRoomNext
0x6fd84d40	0x6fd50000	10488	PATH	PATH_SetPathFieldWithModeReset
0x6fd84d70	0x6fd50000	10603	COLLISION	COLLISION_ClearCollisionMask
0x6fd84dc0	0x6fd50000	10692	Misc	FreeResourceBuffer
0x6fd84de0	0x6fd50000	10443	DATATBLS	DATATBLS_ShutdownStubNoOp
0x6fd84df0	0x6fd50000	10112	Misc	ShutdownStubNoOp
0x6fd84e10	0x6fd50000	11115	Misc	BinkBufferSetHWND
0x6fd84e20	0x6fd50000	10361	DATATBLS	DATATBLS_ShutdownStub
0x6fd84ee0	0x6fd50000	10054	Misc	GetNestedCoordPair
0x6fd84f50	0x6fd50000	10168	MISSILE	MISSILE_SetClampedSpeedBytes
0x6fd84f80	0x6fd50000	10647	PATH	PATH_SetPathMode
0x6fd85040	0x6fd50000	10336	ROOM	ROOM_SetUnitRoom
0x6fd85080	0x6fd50000	10165	Misc	SetOrCapValue28
0x6fd85210	0x6fd50000	10498	PATH	PATH_ResolvePathModeAfterStep
0x6fd85270	0x6fd50000	10425	SKILLS	SKILLS_GetActiveSkillField8
0x6fd852f0	0x6fd50000	10739	PATH	PATH_GetDirectionAngleAndSetFacing
0x6fd85360	0x6fd50000	10122	MONSTER	MONSTER_GetBossProperty
0x6fd853d0	0x6fd50000	10280	DATATBLS	DATATBLS_ResolveItemCategoryFromTables
0x6fd85640	0x6fd50000	11056	PATH	PATH_UpdateCollisionFlags
0x6fd85800	0x6fd50000	10775	UNIT	UNIT_UpdateUnitCollisionOrLight
0x6fd859d0	0x6fd50000	10713	UNIT	UNIT_SetUnitCollisionArea
0x6fd85b00	0x6fd50000	10604	Misc	CalcIsometricScreenCoords
0x6fd85b80	0x6fd50000	11011	UNIT	UNIT_SafeSetUnitCollisionArea
0x6fd85ba0	0x6fd50000	11009	PATH	PATH_GetOrComputeCollisionMask
0x6fd85be0	0x6fd50000	10938	UNIT	UNIT_UpdateLightRadius
0x6fd85cd0	0x6fd50000	10505	UNIT	UNIT_ClearUnitCollisionIfPathExists
0x6fd85cf0	0x6fd50000	10704	UNIT	UNIT_UpdateCollisionSizeFromPath
0x6fd86030	0x6fd50000	11003	PATH	PATH_AllocPathData
0x6fd86230	0x6fd50000	10334	PATH	PATH_UpdateUnitPathToTarget
0x6fd865a0	0x6fd50000	10084	UNIT	UNIT_UpdateUnitCollisionAndPosition
0x6fd86650	0x6fd50000	10340	PATH	PATH_AdvanceUnitPath
0x6fd866f0	0x6fd50000	10287	Misc	ShutdownStubNoOp
0x6fd86700	0x6fd50000	10766	Misc	GetSeedHi
0x6fd86710	0x6fd50000	10320	Misc	GetCoordPairFromStruct
0x6fd86720	0x6fd50000	10963	Misc	SetCoordPair
0x6fd86730	0x6fd50000	10513	Misc	GetItemRandSeed
0x6fd86740	0x6fd50000	10614	Misc	InitRngSeed
0x6fd86750	0x6fd50000	10936	Misc	InitTimerState
0x6fd86760	0x6fd50000	10995	Misc	ReadExcelDataFile
0x6fd87320	0x6fd50000	10948	SKILLS	SKILLS_GetItemBonus
0x6fd87350	0x6fd50000	11123	Misc	ExtractSubstructFields
0x6fd873b0	0x6fd50000	11062	Misc	BinkBufferGetError
0x6fd87400	0x6fd50000	10396	UNIT	UNIT_GetUnitDataAtOffset04
0x6fd87430	0x6fd50000	11128	Misc	DestroyInventory
0x6fd87470	0x6fd50000	11044	ITEMS	ITEMS_GetItemRecordField108
0x6fd874e0	0x6fd50000	10731	STATS	STATS_GetInventoryItemFromStatList
0x6fd87520	0x6fd50000	10189	SKILLS	SKILLS_EvaluateSkillElementalCalc
0x6fd87660	0x6fd50000	11045	PATH	PATH_AnimationStateChanged
0x6fd87840	0x6fd50000	11074	PATH	PATH_UpdateVelocityState
0x6fd87920	0x6fd50000	10358	ANIM	ANIM_SetUnitMode
0x6fd87a20	0x6fd50000	10447	Misc	AdvanceEnvironmentDirection
0x6fd87af0	0x6fd50000	10135	PATH	PATH_EvalEnvAnimVelocity
0x6fd87c20	0x6fd50000	10895	UNIT	UNIT_ResetVelocityScaleTable
0x6fd87ca0	0x6fd50000	10337	PATH	PATH_InitVelocityFromDirection
0x6fd87d30	0x6fd50000	10515	PATH	PATH_GetPathTargetUnit
0x6fd87d40	0x6fd50000	11081	Misc	D2Common_SetStructField20
0x6fd87d50	0x6fd50000	10555	STATLIST	STATLIST_GetRoom
0x6fd87d60	0x6fd50000	10725	COLLISION	COLLISION_SetStructField0x1C
0x6fd87d70	0x6fd50000	10911	Misc	SetStructDataField38
0x6fd87de0	0x6fd50000	10354	STAT	STAT_IsUnitStatListFlag8Set
0x6fd87e00	0x6fd50000	10294	Misc	BinkBufferSetHWND
0x6fd87e20	0x6fd50000	10615	UNIT	UNIT_GetUnitX
0x6fd87e70	0x6fd50000	11160	ITEMS	ITEMS_GetItemTypePropertyByte23
0x6fd87ec0	0x6fd50000	10930	STAT	STAT_FindStatEntry
0x6fd87f10	0x6fd50000	10900	Misc	FindStatListModByFlags
0x6fd87fd0	0x6fd50000	10307	MONSTER	MONSTER_CheckBitFlag7V2
0x6fd88000	0x6fd50000	10412	STAT	STAT_GetStatListOwnerId
0x6fd88020	0x6fd50000	10161	OVERLAY	OVERLAY_SetOverlayKey
0x6fd88040	0x6fd50000	11132	STAT	STAT_GetStatListField14
0x6fd88060	0x6fd50000	10785	DATATBLS	DATATBLS_EvaluateSkillCalcBytecode
0x6fd88080	0x6fd50000	10473	Misc	GetObjectDataPtr
0x6fd880a0	0x6fd50000	11165	STATLIST	STATLIST_GetStatListCount
0x6fd880c0	0x6fd50000	10580	Misc	IsRoomFieldAboveThreshold
0x6fd880e0	0x6fd50000	11131	STATLIST	STATLIST_GetStateIndex
0x6fd88100	0x6fd50000	11013	STAT	STAT_CreateSkillListNode
0x6fd88380	0x6fd50000	11043	OVERLAY	OVERLAY_SetOverlayIndexByUnit
0x6fd883a0	0x6fd50000	10959	STAT	STAT_GetStatListOwnerId
0x6fd883c0	0x6fd50000	10658	DATATBLS	DATATBLS_CopyItemOverlayArrayEntries
0x6fd88410	0x6fd50000	10790	DATATBLS	DATATBLS_EnumerateStatList
0x6fd884b0	0x6fd50000	10872	STAT	STAT_SetStatListOwnerIdWithFlag
0x6fd884f0	0x6fd50000	10195	Misc	FindRoomUnitByTypeFlagsValidated
0x6fd88520	0x6fd50000	10871	STAT	STAT_FindModifierByIdOnUnit
0x6fd886e0	0x6fd50000	10702	Misc	GetStatFromListByLayerChecked
0x6fd88710	0x6fd50000	11110	STAT	STAT_CopyUnitStatsByBodyType
0x6fd88850	0x6fd50000	10984	STAT	STAT_ProcessMatchingValues
0x6fd888e0	0x6fd50000	10771	STAT	STAT_InvokeStatCallback
0x6fd88b70	0x6fd50000	10973	Misc	GetUnitBaseStat
0x6fd88c20	0x6fd50000	10587	DATATBLS	DATATBLS_GetCursorItemStatCost
0x6fd88dc0	0x6fd50000	10597	DATATBLS	DATATBLS_GetUnitBaseStatLegacy
0x6fd88de0	0x6fd50000	10935	STAT	STAT_GetGoldBankMax
0x6fd88e30	0x6fd50000	10845	DATATBLS	DATATBLS_GetStatCostRecordValue159
0x6fd88e80	0x6fd50000	10583	DATATBLS	DATATBLS_GetStatFromISC
0x6fd88ed0	0x6fd50000	10823	SKILLS	SKILLS_GetWeaponMinDamage
0x6fd88f60	0x6fd50000	10925	STATS	STATS_GetISCStatValueByIndex
0x6fd88ff0	0x6fd50000	11116	Misc	GetMaxDurabilityStat
0x6fd89050	0x6fd50000	10578	Misc	GetMaxStaminaStatCost
0x6fd890a0	0x6fd50000	10186	STAT	STAT_GetMaxManaStatCost
0x6fd890f0	0x6fd50000	10913	DATATBLS	DATATBLS_GetItemStatCostPropertyValue
0x6fd89140	0x6fd50000	10680	Misc	GetStatCostTableValue
0x6fd891a0	0x6fd50000	10848	Misc	GetBitfieldArraySize
0x6fd891f0	0x6fd50000	10830	Misc	GetUnitModifierStatValue
0x6fd89430	0x6fd50000	10910	DATATBLS	DATATBLS_GetItemStatCostValue
0x6fd89b30	0x6fd50000	10810	SKILLS	SKILLS_GetSkillDescField0x34
0x6fd89b60	0x6fd50000	10381	DATATBLS	DATATBLS_ProcessItemStatCostEntries
0x6fd89cc0	0x6fd50000	10379	STAT	STAT_GetStatBonusValueWrapper
0x6fd8a030	0x6fd50000	10734	Misc	UnapplyStatModifiers
0x6fd8a100	0x6fd50000	10077	STAT	STAT_ReapplyUnitStatsToModifierChain
